id_name,comment,praisenum,time
浅笑安然.,"你永远是我忘不了的殇，将你还回茫茫人海,却总是一眼就找到人海中的你…",0,2019/9/17 13:05
Liberty,因为他是周杰伦,1,2019/9/17 13:04
eter,杰伦越来越让我失望了,2,2019/9/17 13:04
暴躁老哥,终于等到你,1,2019/9/17 13:04
天道.,说好的不哭却还是哭了(′;︵;`),0,2019/9/17 13:04
喜上眉梢,单曲循环中,0,2019/9/17 13:04
eter,看看评论还是开个绿钻吧[em]e400824[/em],0,2019/9/17 13:03
宸起飞扬,久违了！,0,2019/9/17 13:03
Alice.,我想和你一起去看周杰伦的演唱会 因为我和你去看的 是我一整个青春啊,1,2019/9/17 13:03
pray,还是失去了联络,1,2019/9/17 13:03
李白不太黑,我们都曾说好不哭,0,2019/9/17 13:03
Invincible,我的青春就是周董所有的歌[em]e400181[/em][em]e400181[/em],0,2019/9/17 13:02
Kttt?,我太爱周杰伦了(??  ? ??),0,2019/9/17 13:02
天天向上,等我有钱了一定一定去看你的演唱会,0,2019/9/17 13:02
如是我闻,从来没迷过杰伦，也没为他疯狂过，也曾诋毁过杰伦。他出新歌的时候我还是支持了，毕竟谁都有青春。就酱～～～,1,2019/9/17 13:01
F,你一定也有在听。,0,2019/9/17 13:01
五年旧友,爱了爱了,0,2019/9/17 13:01
lc,当年陪我一起听杰伦的他，已经不是我的他。 专辑买了两张，一张给自己，一张留给他！ 永不赠出！！,0,2019/9/17 13:01
* ??。伱比從前快樂?,其实，一直用QQ音乐就是因为周杰伦，全都是他的歌[em]e400848[/em],0,2019/9/17 13:01
无蟹可及,好听,0,2019/9/17 13:01
①泩楿柈,因为你第一次开绿砖，第一次在QQ音乐上花钱买音乐,0,2019/9/17 13:00
晴天,啥也别说了，从发歌到现在，我连歌曲都没刷新出来，搜索功能都直接崩溃[em]e400824[/em]不愧是周董，当之无愧的天王[em]e401236[/em],0,2019/9/17 13:00
mew,哎，好感动！哭的稀里哗啦,0,2019/9/17 13:00
慌,如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为我带你去看的,0,2019/9/17 12:59
Believe !,如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为 门票 真的 很贵！[em]e400858[/em],2,2019/9/17 12:59
NUN拟古,天王就是天王佩服的五体投地。,0,2019/9/17 12:59
Li,为了杰伦把QQ音乐下回来[em]e400824[/em],0,2019/9/17 12:59
Eddie,我的青春[em]e400867[/em][em]e400867[/em][em]e400867[/em][em]e400867[/em],0,2019/9/17 12:59
☆枫花血月★,如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为我带你去看的 是我一整个青春[em]e401137[/em],0,2019/9/17 12:58
趁早,爱了爱了,0,2019/9/17 12:58
自带BGM的男人,如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为我带你去看的 是我一整个青春[em]e401137[/em],0,2019/9/17 12:58
啊哈...... ?,为什么我购买了播放不是这首歌啊,0,2019/9/17 12:58
晓色云开,我真的哭了，老年人发专辑也能让软件崩溃，周董红出宇宙！！（周杰伦什么时候开演唱会！！？）,0,2019/9/17 12:58
Loser.ik,专辑啥时候出?,0,2019/9/17 12:58
xj,将近4分钟的歌居然让我感觉好快，感觉这个故事的结尾有什么没说,0,2019/9/17 12:58
曈孔耀光,专辑,0,2019/9/17 12:57
meaning,杰伦一发专辑，我马上 QQ音乐下载回来只为听你的好音乐嘻嘻嘻,1,2019/9/17 12:57
常想一二,周杰伦啊！,0,2019/9/17 12:57
阿霜,？？？？？？？？？？？？？？？？？？？？？我们的奶茶王几回来惹 ,1,2019/9/17 12:56
正泰电器,LZ 当初说好的会回来 我放手让你选择自己的未来 没关系不管你有什么原因回不来了 我会微笑放手 我为你的梦加油 ZZY,0,2019/9/17 12:55
?,要好好过哦.,0,2019/9/17 12:55
叮，你的小可爱到帐了,永远爱杰伦[em]e401236[/em][em]e401236[/em],0,2019/9/17 12:54
甜心゜,从来没迷过杰伦，也没为他疯狂过，也曾诋毁过杰伦。他出新歌的时候我还是支持了，毕竟谁都有青春。就酱～～～,0,2019/9/17 12:54
走心。,因为丢了你 我不愿意再回忆。  ,1,2019/9/17 12:54
捱,我希望有一天我能和你一起去看杰伦演唱会 你在我身边我也在你身边我们都不需要哭,0,2019/9/17 12:54
大润润,你是我QQ音乐唯一的主角,2,2019/9/17 12:54
Dalyyuan,周杰伦应该被记录到史书！,0,2019/9/17 12:54
烟火 o((*^▽^*))o,很好听，不负等待三年,0,2019/9/17 12:54
WL.,这么久才出歌，能不激动感情到哭[em]e400867[/em]大力支持jay,0,2019/9/17 12:54
华,谁会不爱周杰伦呢？,1,2019/9/17 12:54
A.   Jun,耐听的歌儿 越听越好听[em]e400823[/em],0,2019/9/17 12:54
あ旧故里草木深,我们一直在,1,2019/9/17 12:54
桃之夭夭，有蕡其实°,当年岁越来越大就会越来越想去为JAY买张票，一定要是最最前排！[em]e400867[/em],0,2019/9/17 12:52
o,五百万张厉害了我的哥,0,2019/9/17 12:52
小happy,一整个青春,0,2019/9/17 12:51
晴天,谢谢你我的艺术家啊,0,2019/9/17 12:51
印奈儿美甲,有些人明面上是杰伦新歌《说好不哭》的mv男主，背地里却是假面骑士沃兹 等了好久终于等到杰伦出新歌了[em]e400823[/em],0,2019/9/17 12:51
如是我闻,从来没迷过杰伦，也没为他疯狂过，也曾诋毁过杰伦。他出新歌的时候我还是支持了，毕竟谁都有青春。就酱～～～,0,2019/9/17 12:51
鑫,听了十几年的周杰伦，今年才二十三岁，真的是占满了我整个青春,3,2019/9/17 12:50
胡琰华,550万了，是要冲一亿吗,1,2019/9/17 12:50
Precious╮★,如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为我带你去看的 是我一整个青春[em]e401137[/em][em]e401328[/em][em]e401328[/em],0,2019/9/17 12:50
Jackie Chen,火速占位，谁说亚洲无天王,1,2019/9/17 12:50
-,等我有钱了一定一定去看你的演唱会,0,2019/9/17 12:50
虽万千人吾往矣,我爱你朱芷萱。,0,2019/9/17 12:50
 fay喵喵,从龙卷风开始迷上你，依旧还是当初喜欢的心情，有你真好[em]e401236[/em],0,2019/9/17 12:49
QQ,杰伦最牛的歌曲是以父之名和龙卷风,0,2019/9/17 12:49
Xyp9x,看看评论还是开个绿钻吧[em]e400824[/em],2,2019/9/17 12:49
顾三岁9.8生日趴,青春年少[em]e401236[/em],1,2019/9/17 12:49
℡,非常好听,0,2019/9/17 12:49
妖孽白、づYoon A,周董我们的青春啊,1,2019/9/17 12:49
月月爱韵韵,其实不管别人怎么说，铁粉都知道，我们等了多久，情怀也好，杰伦始终是我最爱的偶像,1,2019/9/17 12:49
怒火中烧急需水浇,俺是小学生 俺借了3块钱 来听歌的,2,2019/9/17 12:48
正在想昵称,杰伦的新歌，看到MV写，“词：方文山      曲：周杰伦”，这首歌，稳了………………………………？,2,2019/9/17 12:48
晴天,一生只爱周杰伦，一生中唯一的偶像,0,2019/9/17 12:48
? ╮非比阴雨北以深°,听曲不知曲中意，再听已是曲中人,0,2019/9/17 12:48
ACE,我只能说，杰伦真的凉了.....我还是只听老歌吧。[em]e400842[/em],2,2019/9/17 12:48
libertine,庆贺吧，周董出新专了[em]e400837[/em],0,2019/9/17 12:47
大宝宝的宋太祖,杰伦越来越让我失望了,2,2019/9/17 12:47
邪圣,用了十几年QQ音乐第一次评论,1,2019/9/17 12:47
? ╮非比阴雨北以深°,90后的回忆～伴随整个青春～,0,2019/9/17 12:47
优雅的去鄙视,没什么感觉啊？是我太弱鸡？,0,2019/9/17 12:47
ZhusIyu,永远忘不了关上灯躲在被窝里带着耳机等周杰伦发新歌的心情，我的青春有周杰伦，真的太好了,1,2019/9/17 12:47
一米阳光,三块钱，一块给杰伦，一块给文山，一块给阿信。平均分不打架哦[em]e400834[/em],1,2019/9/17 12:46
孤,看MV脑子全是庆贺吧时王,0,2019/9/17 12:46
kylin,我想你了，傻瓜,0,2019/9/17 12:46
十七.,这是我的整个青春啊,1,2019/9/17 12:45
怦然心动,有一天一定要去看杰伦的演唱会，,0,2019/9/17 12:45
浪徒,周杰伦，我好喜欢你。,1,2019/9/17 12:45
别来无恙,我的七八岁的时候 和我哥一起唱晴天 到现在十一年了 我哥的网名还是晴天[em]e401062[/em],2,2019/9/17 12:45
十年,周杰伦  爱你[em]e401148[/em],0,2019/9/17 12:45
胥大仙！！！,你是让我心甘情愿冲绿钻的人啊！！！,0,2019/9/17 12:45
1,这三块钱，给杰伦5毛 文山5毛 阿信5毛 男主5毛 女主5毛 还剩下5毛哄林俊杰！哈哈[em]e400826[/em],0,2019/9/17 12:45
lacey,说好不哭，但是哭了,0,2019/9/17 12:45
乄の儚円,我的青春又回来了,0,2019/9/17 12:44
超人不会飞,第一次花钱买歌，也就只有周杰伦能这样了[em]e400837[/em],0,2019/9/17 12:44
阿白,支持杰伦,0,2019/9/17 12:44
小倩儿,爱了十多年的初恋也爱着杰伦。一起看过杰伦的演唱会。现在各自成家。当初你不放开我该多好,0,2019/9/17 12:44
ZhusIyu,阿信不配拥有姓名？只在mv提到阿信？,0,2019/9/17 12:43
潇潇,"说好不哭 是因为哭不好说,,?^?,,",0,2019/9/17 12:43
谁会喜剧收尾？,周杰伦   最懂青春的人,2,2019/9/17 12:43
涟漪,如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为我带你去看的 是我一整个青春[em]e401137[/em],0,2019/9/17 12:42
?,你愿意花三块钱听周杰伦的别哭 那你愿意花两块钱听我哭吗,1,2019/9/17 12:42
Ronin,她三年前短信告诉我说高中三年不会谈恋爱。如今我高三，已经有三年没见到她了。我买了两张专辑，一张给她，一张给自己。不知道为了什么，可能这就是苦涩的青春吧。,2,2019/9/17 12:42
潇潇,你17岁喜欢上的人最后怎么了……,0,2019/9/17 12:41
ysh,谢谢我的青春,0,2019/9/17 12:41
[P,我这绿7有什么用？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？,0,2019/9/17 12:40
"Etre content  ,",填词方面还是缺少心思，风格方面一如既往，总体来说，还行。,0,2019/9/17 12:40
?,你17岁喜欢上的人最后怎么了……,2,2019/9/17 12:40
Jay,杰伦啊，加油,1,2019/9/17 12:40
守望妮妮,一次你的演唱会都没有去现场看过  因为我要带一个人去见证我的青春[em]e400623[/em],2,2019/9/17 12:40
和道一文字,emmm &nbsp;我下载了qq音乐了,0,2019/9/17 12:40
→才小二,我要去看演唱会,0,2019/9/17 12:39
黄Sama,阿信不配拥有姓名？只在mv提到阿信？,1,2019/9/17 12:39
#NAME?,我爱你小伦伦[em]e400836[/em][em]e400836[/em],0,2019/9/17 12:39
?,看不见你的笑我怎么睡得着,1,2019/9/17 12:39
苏妲,正在播放《说好不哭》 ●━━━━━─────── 03：42 ? ? ???? ??? ??,1,2019/9/17 12:39
黄Sama,为什么不给阿信名字[em]e400843[/em],0,2019/9/17 12:38
?,看不见你的笑我怎么睡得着,1,2019/9/17 12:38
SOBER,杰伦冲呀！,0,2019/9/17 12:38
潶,没什么感觉啊？是我太弱鸡？,0,2019/9/17 12:38
deR°Rainbow?/ty,从小学一年级开始听周杰伦的歌 到现在还依旧在听周杰伦的歌 对于90后的我们来说 周杰伦就是我们的青春 周杰伦的每首歌都是美好的青春回忆  愿我们永远18岁[em]e400823[/em],1,2019/9/17 12:37
华仔,几年了，又能听杰式情歌,1,2019/9/17 12:37
嗨，皮卡丘,没什么感觉啊？是我太弱鸡？,1,2019/9/17 12:36
梨窝,因为男朋友喜欢周杰伦，去年他买了高价的黄牛票和我一起去看了你的演唱会，从此以后，渐渐懂得了他的喜欢，周董～永远支持你呀！ [em]e401328[/em],1,2019/9/17 12:36
_朧の霜降゜,终于等到你，还好我没放弃,0,2019/9/17 12:36
Say  What,来了,0,2019/9/17 12:35
雅酷雅酷怪,我爱王志纯[em]e401236[/em] 兄弟们能帮我上去吗,6,2019/9/17 12:35
嗨，皮卡丘,呃呃呃呃呃呃,0,2019/9/17 12:35
浮夸的李富贵,一个青春都在的人,1,2019/9/17 12:35
cover,我想去你的现场带上我最在乎的人啊[em]e400831[/em],0,2019/9/17 12:35
513菇凉,三块钱，一块给杰伦，一块给文山，一块给阿信。平均分不打架哦[em]e400834[/em],5,2019/9/17 12:35
S君,我的青春结束了，周杰伦也一并留在了过去,0,2019/9/17 12:35
lym,[em]e400850[/em]支持,0,2019/9/17 12:35
无问,这就是那个让服务器崩溃的男人？？？,2,2019/9/17 12:34
五四青年陈独秀,我不会主动放手 也不会刻意挽留 我只会静静望着你的背影 面如止水 心如刀割 ,0,2019/9/17 12:34
H,真的哭了,0,2019/9/17 12:34
?,你17岁喜欢上的人最后怎么了……,3,2019/9/17 12:34
Devil,还记得小时候连db光碟都没钱买，后来终于凑够买了七里香，人生唯一也是最后一张正版专辑，谁叫现在有数字版了呢哈哈,0,2019/9/17 12:33
s橙爵,嗷，，，，周五,0,2019/9/17 12:33
戒,不知道为什么，就是喜欢周杰伦，喜欢就是喜欢，没有理由,1,2019/9/17 12:33
小公举,厉害了厉害了,0,2019/9/17 12:33
奶茶不加冰,能让腾讯崩的歌手有几个,0,2019/9/17 12:33
死生契阔,初中同学录上最喜欢的明星是周杰伦，抄的歌词本上还有七里香[em]e400834[/em],1,2019/9/17 12:33
烟雨陋巷,其实还不错，但我是松鼠,0,2019/9/17 12:33
Hey! Man .,mv看着太有意境了！,0,2019/9/17 12:32
ZY-晓汇,沧桑,1,2019/9/17 12:32
張無極,我不会哭,0,2019/9/17 12:32
禄肖是个宝藏.,陪伴了我整个人青春的男人也是我最崇拜的人。周杰伦,1,2019/9/17 12:31
Only、one,殿堂金钻了！[em]e400420[/em][em]e400420[/em][em]e400420[/em],0,2019/9/17 12:31
今晚要走了吗,"马航已经消失五年,当年最火的江南style也是七年前的事了,十年前不是1999年,而是2009年.依然周杰伦~",0,2019/9/17 12:31
莫挨老子,等到你俩七老八十一开口还是我们这些人的青春[em]e400826[/em],1,2019/9/17 12:30
福贵,买！听曲不知曲中意，再听已是曲中人,0,2019/9/17 12:30
奕晗,阿信不配拥有姓名？只在mv提到阿信？,0,2019/9/17 12:30
Alicia酱,周杰伦还我1.5，我要拿去给阿信[em]e400850[/em],1,2019/9/17 12:29
oops,啊啊啊啊啊啊啊啊啊啊啊啊终于等到了[em]e400832[/em],1,2019/9/17 12:29
允.,仍旧是个青春....,0,2019/9/17 12:29
始～?终,看mv哭了,0,2019/9/17 12:29
奕晗,阿信不配拥有姓名？只在mv提到阿信？,1,2019/9/17 12:29
陳晨,周杰伦霸榜了,0,2019/9/17 12:28
罗生门,原来mv有那么多彩蛋，自己看根本没发现,0,2019/9/17 12:28
@……,直接碾压其他歌手,0,2019/9/17 12:27
拂晓微凉,这三块钱，给杰伦5毛 文山5毛 阿信5毛 男主5毛 女主5毛 还剩下5毛哄林俊杰！哈哈[em]e400826[/em],0,2019/9/17 12:27
?,一听就哭,0,2019/9/17 12:27
白鬼夜星,五迷打卡,0,2019/9/17 12:27
　　　　　　　　　　內?,我不用买[em]e400837[/em],0,2019/9/17 12:26
Jay.,16号晚上11点50分，这个时候进去系统依旧是崩溃的，什么都不说了，杰伦厉害[em]e400408[/em]粉丝厉害[em]e400408[/em],0,2019/9/17 12:26
promising,旋律很好，歌词很好，你，我都过的很好,0,2019/9/17 12:26
逆时针回头,直发一首歌吗？太不够意思了,1,2019/9/17 12:26
时光飞逝,暗恋时《等你下课》 热恋时《告白气球》 分手时《不爱我就拉倒》 分手后《说好不哭》,0,2019/9/17 12:25
hhhhh,这首歌太令人难过了 哭了一早晨了,2,2019/9/17 12:25
陈什么锋啊,好听，感动。[em]e400825[/em],0,2019/9/17 12:25
:),這是一首聽著會想起ex的歌,1,2019/9/17 12:25
只愿做，你的小哥哥,我想你了，我这一生对我最重要的女人CTY，遇见你是我今生最大的幸运,1,2019/9/17 12:25
蜀委很芒..,杰迷，我来啦,0,2019/9/17 12:24
小白,已经循环听了20遍了，[em]e400850[/em][em]e400850[/em][em]e400850[/em],0,2019/9/17 12:24
云嘉诺,五月天和周总 周五组合加合肥组合我喜欢,0,2019/9/17 12:23
Jessie,多听几遍就好了[em]e400837[/em],0,2019/9/17 12:23
一帆风顺,娱乐一下，不会有经典之作了,3,2019/9/17 12:23
川奈天吾,赶紧把蔡徐坤给比下去,0,2019/9/17 12:23
D调de华丽▓he?,周杰伦还是那个最懂青春的人 说好不哭(′;︵;`),1,2019/9/17 12:23
烟火迟,屌 昨晚只有200w 现在543w,1,2019/9/17 12:22
XISU,刚下课就来听杰伦的歌,2,2019/9/17 12:22
彼岸,无与伦比,0,2019/9/17 12:22
五脊六兽,歌手这块太坏了，故意给乐迷一个惊喜，哈哈哈。,0,2019/9/17 12:22
Anoxia,等了一年零六个月 路过无数风景 放不下的唯有那年的你...,0,2019/9/17 12:22
Rita,好听,0,2019/9/17 12:22
谢,暗恋时《等你下课》 热恋时《告白气球》 分手时《不爱我就拉倒》 分手后《说好不哭》,3,2019/9/17 12:21
诺言.,阿巧，我想你了，从前的你。,0,2019/9/17 12:21
Kev!n,其他歌曲什么时候出来,0,2019/9/17 12:21
林荫小道,对于我们这群90后来说，青春的叛逆，初恋的羞涩，都能在周杰伦的音乐中听到自己的影子，你的青春里一定有一首歌属于他的。躺在心里，偶然的听到某个熟悉的旋律，内心都会触动吧,0,2019/9/17 12:21
薄荷绿茶,不知不觉就老了 但你还是你,0,2019/9/17 12:21
皮·快乐·卡,大哥，你们真的尬吹，我就不一样了，我吹爆！,1,2019/9/17 12:21
吧唧一口旺仔,我的整个青春鸭,0,2019/9/17 12:21
吧唧一口旺仔,等我，我一定要去周杰伦的演唱会,1,2019/9/17 12:21
山河,早晨起来都在刷杰伦，还记得当初上课时候带着mp3听着青花瓷记着歌词，没事偷偷唱，哈哈，都是青春啊,0,2019/9/17 12:21
林荫小道,对于我们这群90后来说，青春的叛逆，初恋的羞涩，都能在周杰伦的音乐中听到自己的影子，你的青春里一定有一首歌属于他的。躺在心里，偶然的听到某个熟悉的旋律，内心都会触动吧,0,2019/9/17 12:21
Portuguesa,终于等到你 我陪你慢慢变老,1,2019/9/17 12:20
想归想,我觉得好听[em]e400867[/em],0,2019/9/17 12:19
Again H·H,我想问这次是单曲还是专辑[em]e400841[/em],2,2019/9/17 12:19
小白,太好听了，[em]e400825[/em][em]e400825[/em],2,2019/9/17 12:19
Yannic,一直以来开qq音乐只为Jay一人 关注只有他！听的只有他！,1,2019/9/17 12:19
大白！,不喜欢！已经无法超越从前的自己！,1,2019/9/17 12:18
林琳,我真香了[em]e400905[/em],0,2019/9/17 12:18
chm,等下一次演唱会,0,2019/9/17 12:18
牛叔叔,Wow [em]e400823[/em][em]e400823[/em][em]e400823[/em][em]e400823[/em],0,2019/9/17 12:16
等你下课,小时候就是听着周董的歌，青花瓷，龙卷风，都是我们的回忆，我们的青春,1,2019/9/17 12:16
于TX,是的，我就是他的粉丝。,0,2019/9/17 12:16
#下里巴人#,如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为我带你去看的 是我一整个青春[em]e401137[/em],0,2019/9/17 12:16
天真有邪,我靠qq音乐销量太高了吧[em]e400824[/em],0,2019/9/17 12:16
Eason,小时候的回忆，也是以后的，加油,0,2019/9/17 12:15
落寞、歲月,等我和你白首不离的时候我会带你一起去看周杰伦的演唱会，让你了解我的青春,3,2019/9/17 12:15
天涯过客,杰伦什么时候出专辑啊[em]e400867[/em][em]e400867[/em],0,2019/9/17 12:15
Mr's布朗森,为杰伦点赞！,0,2019/9/17 12:14
Hathaway,杰伦什么时候出专辑啊[em]e400867[/em][em]e400867[/em],0,2019/9/17 12:14
说不出的feel,早上醒来就下载了qq音乐，买了专辑，刷着微博，看着那么多mv彩蛋，内心真的莫名感动，相信很多人都跟我一样吧！,2,2019/9/17 12:14
霒蚀君,太好听了啊,1,2019/9/17 12:14
Xww,为了杰伦这首歌 重新下载了qq音乐,1,2019/9/17 12:13
天涯过客,杰伦什么时候出专辑啊[em]e400867[/em][em]e400867[/em],0,2019/9/17 12:13
maybe,长大后才听懂了周杰伦…希望有机会能够听一场他的演唱会！,0,2019/9/17 12:13
（淡网，因为开学）,说好不哭，听着听着就哭了，,0,2019/9/17 12:13
萱萱,每一天我都要认真听这首最美青春回忆从前歌曲,0,2019/9/17 12:13
五行缺钱,终于发歌了，激动,0,2019/9/17 12:13
告辞,有那么一天，我会带着最爱的人。一起去听杰伦的演唱会,1,2019/9/17 12:13
 Eros、love童,第一次买歌[em]e400825[/em],0,2019/9/17 12:13
开不了口,太牛了,0,2019/9/17 12:13
开不了口,服务器炸了可真秀,0,2019/9/17 12:13
达拉崩吧,为什么阿信不能拥有姓名[em]e400879[/em],1,2019/9/17 12:12
20508,啥也别说了，从发歌到现在，我连歌曲都没刷新出来，搜索功能都直接崩溃[em]e400824[/em]不愧是周董，当之无愧的天王[em]e401236[/em],1,2019/9/17 12:12
　　　,我就是音乐上的皇帝！,1,2019/9/17 12:12
雨下一整晚,可以的,0,2019/9/17 12:12
表态,说好不哭，可听了之后就又想哭了。最好的周董，最好的青春。[em]e400832[/em],0,2019/9/17 12:12
Hathaway,杰伦什么时候出专辑啊[em]e400867[/em][em]e400867[/em],0,2019/9/17 12:11
蓝媚,等待下一张专辑。,0,2019/9/17 12:11
汤姆Thomas,好听,0,2019/9/17 12:11
务虚,MV真是合肥,0,2019/9/17 12:11
夜雨声烦,见过让一个软件崩服务器的人吗？ 他就是周杰伦！出道19年发一个曲子依旧火爆的周杰伦，音乐皇帝！,0,2019/9/17 12:10
。,大家多多支持一下吧,0,2019/9/17 12:10
bye,说好不哭，走的时候你却先哭了,0,2019/9/17 12:09
Ethan,摄影穷三代，单反毁一生[em]e400837[/em],0,2019/9/17 12:09
Del.,轻声说你好,0,2019/9/17 12:07
木M苒,我一直觉得，周杰伦的演唱会一定要跟喜欢的人去看才会有意义，因为等全场合唱七里香的时候，你就可以回头，然后望着他唱，我接着写，把永远爱你写进诗的结尾，你是我唯一想要的了解。,1,2019/9/17 12:07
秋秋.,如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为我带你去看的 是我一整个青春[em]e401137[/em],0,2019/9/17 12:07
大老师,来踩一下！嘿嘿,1,2019/9/17 12:07
天天开心,谢谢你，我的青春,0,2019/9/17 12:07
陈伟霆先生,好听,1,2019/9/17 12:06
爱你多一点,等不及其余的新歌了,0,2019/9/17 12:06
0,如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为我带你去看的 是我一整个青春[em]e401137[/em],0,2019/9/17 12:05
A_.赵兰兰。,怎么了，你累了，说好的幸福呢？      说好不哭，微笑让你走[em]e400384[/em]致我们的青春,1,2019/9/17 12:05
ㄌⅦ∑?,终于听到了     为你还逃课  ,0,2019/9/17 12:04
人生若只是初见,我什么都没有，但是还是会为你加油！！,1,2019/9/17 12:04
上善若水,大爱,0,2019/9/17 12:04
下一站，幸福,第一次花钱听歌[em]e400825[/em][em]e400825[/em][em]e400825[/em],0,2019/9/17 12:03
给你宇宙*,周董，NB,0,2019/9/17 12:03
等风来〃,仍然会有十年前那帮人说没感觉，别急！你再等等，真香定律警告！,0,2019/9/17 12:03
Mr's布朗森,这首歌让我们想到杰伦跟我们告别的时候，真的不知道华语乐坛没了周杰伦会变成什么样,0,2019/9/17 12:03
^杨贵妃。,嘻嘻爬墙被阿信老公发现了,0,2019/9/17 12:02
Handsome shit,这首歌平淡，没有鲜明的特色。歌词赋予的情景也跟过去的情歌区别不大。唯独女主的大长腿可舔！,0,2019/9/17 12:02
無悳,虽然很好听，但为什么我内心毫无波澜,0,2019/9/17 12:02
玩笑.,庆贺吧，他是跨过了中国和日本，参演周杰伦新歌《说好不哭》男主角，担任过魔王最忠实的家臣，其名为渡边圭祐。,2,2019/9/17 12:01
Mr. Bryant,the king,0,2019/9/17 12:01
浅笑心柔,对啊，说好不哭的~ [em]e400640[/em] ,0,2019/9/17 12:01
萧,终于出新歌了,0,2019/9/17 12:00
Handsome shit,周五粉丝一本满足哈哈哈哈，啥时候再带上jj，整个周六啊,1,2019/9/17 11:59
阿木,18年你不在北京开演唱会，我等到19年，你还不来~~~说好不哭，你10年再不来，你看我哭不哭~,0,2019/9/17 11:59
浅喜似苍狗,难道只有一首吗，买买买，才三块钱,0,2019/9/17 11:59
子臻,如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为我带你去看的 是我一整个青春[em]e401137[/em],1,2019/9/17 11:59
T kakal,这首歌平淡，没有鲜明的特色。歌词赋予的情景也跟过去的情歌区别不大。唯独女主的大长腿可舔！,2,2019/9/17 11:58
米斯特,康晓焓 我[em]e401236[/em]你 我要跟你结婚,0,2019/9/17 11:58
藏予,还是杰伦懂我们的青春[em]e400873[/em],0,2019/9/17 11:58
林俊杰浙江JM-伟大的渺小,那首等你下课我还是哭了,0,2019/9/17 11:58
蓝',再见,0,2019/9/17 11:58
唱挽,我其实奔着情怀来的 ,0,2019/9/17 11:58
张彬帆最帅,超级感动,0,2019/9/17 11:57
or   wondering,杰伦  你是我的青春,0,2019/9/17 11:57
张彬帆最帅,感动,1,2019/9/17 11:57
李云迪,安安静静听歌[em]e400825[/em],0,2019/9/17 11:57
.,为了杰伦开绿钻，爱你,0,2019/9/17 11:57
LLY,终于等到你。,1,2019/9/17 11:57
CLOSER,三月，谢谢你。,0,2019/9/17 11:57
藏予,***，我想你了。。,0,2019/9/17 11:56
陌,希望你真的回来 ,0,2019/9/17 11:56
澄澈,我觉得杰伦是一个时代的记忆，他昭示着一个时代，是一代人的过去和未来。新歌很好听，一直在期待呢。[em]e400116[/em],2,2019/9/17 11:55
素锦流年,从小都是听着你的歌长大，超级好听,0,2019/9/17 11:55
Laufen.,庆贺吧！今天我来打佬就是要吹爆这支专辑,1,2019/9/17 11:54
陌,希望你还能回来 ,0,2019/9/17 11:54
Miss Dull,这首歌在我生日这天发布 写着我的心事 没有了你的日子 我幻想着一切的巧合安慰自己,2,2019/9/17 11:54
Anyway,杰伦和五月天，我排行榜里的冠亚军聚在了一首歌里了[em]e400420[/em][em]e400420[/em],2,2019/9/17 11:54
普宁钟爱一生婚纱摄影,不知道为什么，听着听着眼泪不自主的流了下来。,0,2019/9/17 11:54
＿Mr·J,一首不够尽兴,0,2019/9/17 11:53
回忆在美、终是伤,眼看你要走，说好不哭让你走,0,2019/9/17 11:53
――――――――――――,周杰伦是我的信仰，,0,2019/9/17 11:53
Leap.,好多人,0,2019/9/17 11:53
墨白,说好不哭的，好烦，刚看卡在这个点上。情绪有点溢出....昨晚她回来跟我说分手了，她是对的，看着她哭的稀里哗啦的说着，好难受，觉得自己好渣。却不敢给她个将来...大家说好不哭的。只是好烦这歌。,1,2019/9/17 11:53
随便说说,殿堂级,0,2019/9/17 11:53
子臻,我一直以为我还小，以后，以后我一定会遇到很喜欢很喜欢的人。可是后来的好多年里，我都没有有自己很心动的男孩，也没有当时那个紧张和心跳。,1,2019/9/17 11:52
        铭 .,有一种音乐叫做周杰伦[em]e400867[/em],0,2019/9/17 11:52
平凡之路,必须得支持,0,2019/9/17 11:51
·一十卅,真爱,0,2019/9/17 11:51
   杀她死°, 当之无愧的奶茶公主。mv彩蛋好多。大家慢慢发掘叭。反正看到代表我们打榜的话题NO.1在里面简直想哭,2,2019/9/17 11:51
票票,买了一直不能听是为什么....,1,2019/9/17 11:51
果子,80后特来支持偶像3块钱！,1,2019/9/17 11:51
冷雨打芭蕉,周杰伦我爱你,0,2019/9/17 11:51
Emily,你说不哭就不哭，听你的[em]e400837[/em],0,2019/9/17 11:51
汤山圆通会计,听歌要3块钱，舍不得，我就看看评论就好了 ,0,2019/9/17 11:51
Beメok,一首歌确实不够听啊，加快出歌速度吧,0,2019/9/17 11:51
