index_label,content,likedCount,name,nickname,time,userId
2834,无关信仰都可以感受到的平和宁静,4409,Spirit  of the Living God,图图很乖o,2015-12-06 08:33:02.283,17740224
2835,有没有私人FM过来的，认识一下哈哈哈？,2631,Spirit  of the Living God,悬浮船,2017-05-10 10:18:49.720,332259828
2836,你必坚固，无所惧怕。你必忘记你的苦楚，就是想起也如流水一样。你在世的日子，要比正午更加灿烂，虽有黑暗，仍如早晨。——《圣经》,2120,Spirit  of the Living God,-_-花与剑-_-,2017-10-26 21:58:21.682,282863104
2837,一辈子也没那么长，请你忠于自己，活得还像自己。,1457,Spirit  of the Living God,她点亮了月球,2017-07-31 16:31:13.164,82133940
2838,"大多数的时候生活都是平淡的，所以我们更需要在平淡的生活中体会一种真实的美感。初听929是来自网上交流音乐朋友的推荐，风和日丽唱片行出的专辑往往都能带给人清新和舒服的感觉，这一张也不例外。校园民谣般的简单旋律和朴实真挚的演唱，在这个商业味道计浓的社会都显得难能可贵。[强]
",1453,Spirit  of the Living God,生性孤独罘會爱人,2015-09-07 13:57:50.497,23769521
2839,🐂X的人生不需要解释,1382,Spirit  of the Living God,Ak4738666,2015-11-20 20:28:32.613,154153
2840,在情人节听说心里的她已经恋爱，一个夜晚独自听着这首歌，渐渐的看开了。,1111,Spirit  of the Living God,Ferrist,2016-02-14 22:48:59.817,80514619
2841,菊次郎的夏天，一部很美的公路电影，有时候觉得日本人真是厉害，纯起来比谁都纯，污起来比谁都污，只能说人家在各行各业里，把敬业放在了首位……,126318,Summer,w凯凯,2016-04-19 17:02:21.893,118997795
2842,总是想起天天向上的阿毛= =,90737,Summer,Ginsang,2014-10-15 17:39:51.800,34115213
2843,这个曲子被一个该死不孕不育医院的广告毁了……,79167,Summer,泽维尔Sir,2016-03-26 19:29:12.721,134546095
2844,菊次郎的夏天,41582,Summer,官子以梦为马,2014-09-26 07:21:13.097,2931058
2845,正准备填报高考志愿，一边浏览着高校信息，一边听着这首歌。我正在做决定，决定到底要去哪里生活4年，去认识怎样的人过怎样的生活。此时阳光正好，鸟在外面叫宣着，还有拾荒者的吆喝声，伴着这首歌时间仿佛永远停止在这个时刻。这边是夏天的样子吧,37040,Summer,原易易,2015-06-17 10:28:25.029,42032752
2846,初中有个小学妹每天练琴都会弹这首，我每天都会像个痴汉一样窝在楼道边听她弹，不出半个学期果然被政教处当做早恋萝莉控抓住了。,36097,Summer,Austin鱼杂,2015-07-02 17:05:56.018,46221206
2847,听这个为什么会想起《天天向上》的感觉。。,33575,Summer,Fay菲菲,2014-09-19 15:05:54.575,34341778
2848,一边洗衣服一边听听到好听的，又要脱手套又要点喜欢，好麻烦,31320,Summer,帐号已注销,2015-02-01 09:43:27.749,120292
2849,"高三的时候2009年，班上一个女生做了一个PPT,在课上播放。就是我们平时偷拍大家的照片放上去，各种搞笑，配的就是这首歌。那个时候我们在下面笑啊，笑照片上人囧囧的表情，她说我们还没毕业，但提前先做一个毕业相册。当时我在下面想，怎么会有毕业的那一天呢？一转眼我都毕业了7年了，好夸张。。。",26627,Summer,磨刀霍霍向羊毛,2016-03-23 10:58:08.471,136412361
2850,原来高中学校广播里每天放的就是这歌。勾起了那时的回忆。,20073,Summer,ONcexo,2014-10-21 11:24:02.487,3295765
2851,刚开始这首曲子蛮好弹的，音符的变换不是那么复杂，准备表白用。经过一个寒假的努力，昨天，女神直接把我拽到一边，说你弹得是什么东西啊，然后现场教学，到现在我都不知道我表白成功了吗。。。,18014,Summer,帐号已注销,2016-02-29 19:40:15.570,61527198
2852,高三帮兄弟追女朋友。兄弟是个怂货，不会篮球不会运动，但竟然弹的一首好琴。于是在一节阳光明媚的体育课我从看门大爷那骗来了琴房的钥匙，把妹子约到琴房给兄弟一个响指。然后兄弟撸起袖子弹了这首歌。我记得阳光透过窗户打在他脸上，有幸福的光。想你们了——2017.11.28,16650,Summer,笙桦驳尘,2017-11-28 16:10:44.608,269408128
2853,这首歌让我想起一个渣男，当时的我还想弹给他听，希望他每天都开心。。现在真想日死他,12446,Summer,为什么晚上总是有星星H,2015-08-14 15:17:10.306,45088446
2854,想弹这首曲子[可爱],10474,Summer,吴昕_,2014-10-28 19:55:39.333,37738981
2855,我听到的更多的是深思与悲伤。久爷的曲子，我所感受的大多都是种无奈。,7921,Summer,高尤,2014-10-07 20:22:25.029,32579469
2856,然后你越来越喜欢收集玩具，各式各样不同风情的玩具，堆满了你的屋子，有一天你要搬家了，一件件的收拾，一眼撇到那个破旧的玩具，嫌弃的看了看他，想不明白那时的眼光怎么那么差，看上了这么不起眼的玩具，临走了，还是回头从一堆玩具中带走了他～还是他陪你最久…,14734,But You're Already Gone,取牛奶的小仆人,2017-04-01 15:13:07.772,346052643
2857,后来啊，你头发花白，夕阳西下，独自倚在摇椅上，手里拿着那个玩具，想想到头来还是这个玩具最好，你最爱这个玩具，第一眼就看上的玩具，怎么会说放就放，或许放不下的只是心里的执念，可是，你的心里一直都有这个玩具啊～,13526,But You're Already Gone,帐号已注销,2017-06-20 19:05:24.176,122246478
2858,最后啊，独自一人躺在医院里，交代完所有事，等待死亡的降临。回想这美好的一生，望着白花花的天花板，斜头看到到一个带着补丁的玩具，它是青春的记忆。眼皮一点一点的沉重，视线越来越模糊，闭眼的一刻，仿佛看到了玩具的微笑，带着这份微笑，走进永恒的黑暗。。。。。,12593,But You're Already Gone,醉逍遥彡丿,2017-09-14 20:36:04.873,445619531
2859,你走后，家人们为你料理后事，发现了这个打着补丁的破旧玩具，随手扔在垃圾桶里。你下葬后，唯一留下的，只有那墓碑上永远微笑着的照片，只是没人察觉，墓碑旁，靠着一个破旧不堪的玩具。,11881,But You're Already Gone,Auser惜城,2017-10-05 16:35:16.039,280217726
2860,玩具靠在墓碑旁，望着墓碑上你的笑脸，用尽力气裂开嘴，笑得如同五月天里被撕裂的朝阳。可是它太旧了，眼睛最终还是渐渐暗下来，灵魂飘向高远的天空，俯瞰着大地。他说，我来陪你了。,11380,But You're Already Gone,喜慕,2017-10-06 21:58:21.020,294505396
2861,最后的最后啊，玩具被人们用破旧袋子装起来放置在老屋中，老屋和玩具也随着时间的流逝消失在人们的记忆，一切的一切都仿佛没有发生一样，没人去在意这里发生了什么。就这样，某一天，一个小男孩在废墟中发现破旧袋子里的玩具。他笑了。。。,10129,But You're Already Gone,在月夜下相会,2017-10-04 12:48:08.601,312063691
2862,此时，天空闪耀着金灿灿的光茫，远处传来一阵轻轻细雨，玩具被允诺了一个心愿。玩具目光直直地盯着墓碑，心想着：我愿来世再次被他发现，抚慰他无所适从的心灵，我只想......有一天，班级里转学归来了一位同学，他忘我地注视着她，许久，内心不能安定，为什么呢，泪水慢慢从脸颊划过，他无法止住。,8774,But You're Already Gone,好多Taki在呼喊,2017-10-11 16:29:13.177,90289684
2863,他和她成了同桌。她形影不离地陪着他，就如同上一世他陪伴自己。考试总和他在一个考场，下雨天总有她打伞在身旁，孤单难过时总有她轻声的慰藉。他一直不明白那一天内心为什么如此不安，为什么看似毫无关联的她对自己这么好。直到他无意中看到了，她书包中的一个破旧的打满补丁的玩具。,7262,But You're Already Gone,机体号码-7940,2017-11-06 21:48:14.717,491288314
2864,可是他说不出来那样的感觉，他生下来就不会说话，是个哑巴。那天晚上他做了一个梦。梦里的他仿佛经历了一世，人间沧桑起落，生命孤独多舛，可是身边一直一直都有她包里那破旧的玩具陪伴自己。起床时天边微露晨曦，打开门后她依旧如往日般站在门前，买好早餐，笑意盈盈望着他，挂在包上的玩具微微摇晃。,5528,But You're Already Gone,诺诺是路家的新娘丶,2017-11-11 16:56:38.824,249651998
2865,对不起啊，因为平常实在没有特别喜欢过一个人，所以喜欢你的时候才会手忙脚乱。明知道这样不好，可还是没办法变得更好一点。就好像手忙脚乱这种事，是和喜欢你一样没办法控制的事一样。终于知道自己有多糟，所以李my 原谅我喜欢得这么糟糕吧。不打扰是我最后最后最后的温柔...,5071,But You're Already Gone,乐殄殄,2017-03-25 00:22:12.138,113144209
2866,明明只有3分钟，却感觉听了一个世纪,3191,But You're Already Gone,LorenzoFrancis,2016-10-25 07:55:00.606,106970692
2867,不曾想，那一份羁绊带着上一世的幸福来到了这一世。时间并不会冲散他们的缘分。而那个破旧的玩具会一步步的看着他们成为朋友、恋人，甚至结婚、生子。,3152,But You're Already Gone,夜夏糸砜,2017-11-09 20:45:09.841,250528059
2868,这部大家一起写下的故事，孤独竟然也可以如此的彼此心有灵犀，我想给它起一个可以容纳所有人，喜欢，看过这故事的名字《慰藉·从不孤独的玩具》有太多话，存在这个玩具里，这里，是来一个可以包容一切的家，没有嫌弃，攀比，只有我们，和这部所有人的作品《慰藉·从不孤独的玩具》,1721,But You're Already Gone,能有多大浪,2018-08-19 05:26:40.667,275653472
2869,最令我惊讶的不是这个故事，而是它们的赞数递增，让每一个人都能读懂它,1316,But You're Already Gone,AcFcA,2018-12-08 16:02:28.028,1417303944
2870,我按照各位大佬的评论改写了《玩具》短篇小说，之后要准备的是长篇，估计在十一万字左右，可能寒假才能出稿，希望大家支持！Okay ,835,But You're Already Gone,作者平,2018-10-14 07:53:03.877,559668366
2871,抗韩十八年，毁于if you,1020,IF YOU钢琴版,旅人十三,2017-11-06 20:20:10.482,342688183
2872,如果有一天它999+，请记得告诉我。,822,IF YOU钢琴版,Somnus_喻言,2018-01-04 21:30:56.452,538376867
2873,《If you》这首曲子的旋律真的比歌词要优秀太多太多了。它的旋律真的能带给人无限的感触和联想，每个听着它的人都会被触动，然后填上一段关于自己生命的歌词，而不仅仅是局限在原曲呈现给我们的歌词。一千个人，一千首不同的《If you》🌸 再说一遍，曲子真的太棒了。,598,IF YOU钢琴版,撸猫狂魔柯里昂,2018-03-13 20:08:41.219,107460433
2874,希望你能遇到一个对你心动的人 而不是权衡取舍分析利弊后觉得你不错的人,426,IF YOU钢琴版,小鹅甜品屋,2018-01-11 00:34:35.380,499855686
2875,以前我不知道有钢琴版的，后来在体育馆的时候听见一个男孩子在弹，当时我很害羞，不敢走上前去看看他长什么样子，现在这首曲子躺在我的收藏里，嘿好久不见[可爱],299,IF YOU钢琴版,长腿老头en,2018-02-05 07:55:55.293,637451359
2876,他曾经在黑夜里给我唱过这首歌 我后来一直单曲循环 直到有一天我再也不想听到任何关于这首歌的一丝旋律 因为听到我就会崩溃 今天无意点进来 听完泪流满面 ,179,IF YOU钢琴版,Suffoc8,2018-03-25 08:00:02.510,94374445
2877,今天我生日，网易云给我推荐了这首歌……祝我15岁生日快乐鸭[蛋糕],159,IF YOU钢琴版,怕脱口而出是你姓名-_,2019-01-19 10:49:29.435,604641018
2878,音乐是无国界的。,114,IF YOU钢琴版,此生唯爱贝露,2019-01-16 20:29:03.396,483476123
2879,因为我这条评论，这首曲子成功999+,35,IF YOU钢琴版,浮春梦雪,2019-06-05 21:33:02.016,1372873734
2880,这首歌我就不收藏不下载了，如果有人看到这句话的话麻烦留个赞，收到消息我就会进来听一遍，算是我自己给自己的一个惊喜吧。,31,IF YOU钢琴版,故事简单没有你,2019-07-08 10:29:34.506,483882052
2881,艺术不分国界的。。。,21,IF YOU钢琴版,寻找账号已注销,2019-03-19 15:46:44.405,573665038
2882,这都9102了，挺难的,21,IF YOU钢琴版,这是一个空白昵称,2019-01-25 01:05:06.572,269798104
2883,我们不是抗韩，中国人一向是包容的。不过我们抗宇宙国。,16,IF YOU钢琴版,蓮蓬元帥_,2019-03-26 15:54:36.504,1636066828
2884,音乐无国界,12,IF YOU钢琴版,Mr-W_-_-,2019-03-10 11:45:59.060,1308203306
2885,我听韩文不代表我不爱国，别把音乐和政治扯一起，请停止灌输错误观念。最后附上一句，我喜爱的是音乐，是那旋律，至于是谁创作并不重要。,11,IF YOU钢琴版,三格-,2019-05-30 21:38:10.894,441480252
2886,真搞不懂日本这个民族，天使和恶魔的混居地，天堂和地狱的交汇处,224694,いつも何度でも,此注销已被账号,2016-02-16 19:14:29.333,83467201
2887,然后燃起了森林大火，小伙伴们都惊呆了！！！[大哭][大哭][大哭],113264,いつも何度でも,影幽如夢,2015-01-13 13:08:18.444,18211751
2888,听着一种平静，就像丢了火把后，静静的看着一样，如此安宁。,72279,いつも何度でも,FFF团长,2014-12-29 22:32:55.215,32215568
2889,我向往天堂，正路过人间,62527,いつも何度でも,嗷墨,2015-04-08 17:56:19.125,30741328
2890,下个月就结婚了，我决定用这首曲子作为背景音乐。大家意下如何？[可爱],51882,いつも何度でも,tomage,2016-02-20 15:22:00.809,20426399
2891,从床上坐起来披着乱糟糟的头发，戴上耳机听这歌，觉得自己是个小公举[呆],49148,いつも何度でも,格里达尼亚新街最靓的仔,2015-07-18 11:33:44.445,56924704
2892,希望有一天纯音乐会显示乐谱。,47009,いつも何度でも,smoke-free,2015-09-19 14:36:28.247,87247277
2893,刚刚我在院子里看着星空听着这首歌时，我妹妹跑过来给我送了个雪糕，然后给我说，咱俩排好队吃雪糕，看谁吃的快，我说好，然后我们就在院子里听着这首歌并排坐，非常端正的吃雪糕，好想停在这温馨的一刻。我19，她3岁。我大二，她幼儿园小班。,46357,いつも何度でも,张瞌睡,2016-07-21 21:47:22.235,132087988
2894,每次一边听类似这种纯音乐、再一边看下面评论……就觉得   跟我一样的人一样思想的人还是有的、就会觉得世界很美好、我并不孤单、谢谢每个跟我一样的陌生人[爱心],31631,いつも何度でも,麻朵姑娘-yy,2016-03-21 07:19:12.176,250082435
2895,现实的生活总是承载了太多的附加条款和备注，,28111,いつも何度でも,半生縁,2014-12-23 19:37:59.798,2716762
2896,小时候比现在勇敢，跟同桌吵架可用一块糖和好，被亲爹揍得喊娘一拿到零花钱就笑，暗恋的男生想追班花还大方地帮他写情书，失恋了考砸了毕个业所有人都走了就哭一鼻子没什么大不了。可现在做不到了，再没办法相信伤害过自己的人，再承受不起任何形式的离开，连哭都哭得没底气，怕吵醒人。,26538,いつも何度でも,祝永笙,2016-04-10 23:43:07.579,135648050
2897,夕阳西下、余晖洒于田间小径。小儿雀跃吹着口哨奔跑，忙碌一日农夫们，挑着锄头回家...,25301,いつも何度でも,smilefishhz,2015-02-24 16:00:04.985,2420489
2898,小时候买方便面 先捏碎 再把调味包撒进去 使劲摇 然后吃 吃的剩下最后一点全倒手里，然后左右手倒来倒去，把多余的调味粉抖掉，觉得差不多了就一把扣嘴里，再把手舔干净。多么美好的回忆。。。,22013,いつも何度でも,白小宝爱吃冰激凌,2016-08-04 07:53:10.123,281844399
2899,还有22天就走上考场了，听这首歌静心。最近空姐遇害案惊起很大的波澜，看到很多人都在说相关的事件，最残忍的是，那些杀人的人，因为家里有钱，在监狱不久就被保出来，今年一定要考上政法大学，就算是为了女生们的权益能够得到保障，去做一个坚守正义的人。我们永远同在[爱心],18522,いつも何度でも,super--小仙女,2018-05-15 21:09:35.641,340193969
2900,在日本文化里秉承了三大美学概念：物哀、幽玄、侘寂，他们没有像中国那样的文化底蕴和思想深度，却善于借鉴和玩极致。事物发展到了极致，好的成了天使，坏的成了恶魔，天堂地狱共存,17806,いつも何度でも,Mephisto-R,2018-03-11 08:03:23.946,406538694
2901,哈哈哈大家中考加油,28,前行Forward,BVE就是牛逼,2019-04-05 23:20:40.977,596320674
2902,还记得当初你中考时候的大家一起划重点 我就想成长路上有你开路真好啊 突然你就高考完了 等我明年高考完 一定到五周年去看你一眼 你进步那么快 就是我们前进的动力与方向啊❤️,11815,树读,九艾karry,2017-07-15 23:42:30.750,32005380
2903,1分51秒这里“我只懂对别人温柔”转音和2分07秒这里的高音，很专业了，对你刮目相看！！！！！称得上歌手的称号,9577,树读,最好不认识吧,2017-07-16 00:09:49.374,68697936
2904,"不得不说这几年王俊凯的进步可谓是质的飞跃，音稳颜好气场强，嗓音低沉富有磁性、 温润如暖阳,有时恰似流水击石,清明婉扬,有时又似清泉入口,水润深沁.从而给人一种纯净之感。 他的清新俊逸与雅人深致着实让人心生感慨。可谓是逸群之才，淑人君子。",7721,树读,-Satan-K,2017-07-16 02:25:28.338,353782642
2905,路人要变成粉丝啦，王俊凯实在是太帅了,5370,树读,logzaoa,2017-07-16 01:26:01.320,250176074
2906,希望他上大学后能够走的更远,4858,树读,Valkyrie9,2017-07-16 00:22:55.508,58777669
2907,以前对他无感，最近开始喜欢他了[爱心],4779,树读,玳玳花79,2017-07-16 01:31:29.515,311473732
2908,王俊凯的唱功像坐了火箭一样[惊恐]这可是他高考闭关了几个月拍综艺拍了几个月之后的节目啊！,4157,树读,爱吃螃蟹的小兔子,2017-07-16 08:46:45.402,361118362
2909,是不难，但他唱的好啊，有什么不对？在大家看来他是没有唱功没有实力只能唱“左手右手慢动作”的人，我说他是歌手这是神话他吗？,3535,树读,最好不认识吧,2017-07-16 01:32:57.700,68697936
2910,本来对王俊凯无感，感觉有点喜欢他了[大哭][大哭],2969,树读,如梦一场空-,2017-07-16 08:49:54.234,284567678
2911,小时候刚刚看见这个组合的时候，我真没觉得有多好，直到这几年才发现他们已经从男孩蜕变成有责任心的男子汉，声线也变得成熟了，是可以被别人崇拜的偶像了，所以我们都要全面看待别人，不能片面而论，最后我要说的是将会永远支持他们[爱心],2844,树读,世界上不存在的名字,2017-07-16 08:50:21.704,132618241
2912,看着你一路成长变得越来越好，看着你被越来越多的人喜欢认可，情敌好像越来越多了呢哈哈开玩笑的啦，说真的这种感觉真的太奇妙了！希望你可以走很远很远我还想陪你很久很久。💙💙💙,2176,树读,静子肉酱,2017-07-16 01:24:28.022,289656401
2913,他喜欢唱歌，喜欢吉他，我都想去接触，他的努力只有粉丝们知道，所以拜托，王俊凯一定要好好的，不管怎么样，我们都在身后，希望你能继续做我们的动力和方向，继续传播你自己的正能量，加油。那个男孩教会我爱，也教会我成长，那个陪伴我成长的男孩，还好有你在。[爱心],2087,树读,忙着可爱qwq,2017-07-16 07:21:34.446,414845132
2914,喜欢王俊凯已经三年半了。这个四周年就是我喜欢他们的第四年了，喜欢他们从王俊凯的囚鸟开始，从他们的魔法城堡开始，看着他们长大，陪着我成长，四周年了，没想到长得这么快，记得以前还很青涩，我也很不懂事儿，记得王俊凯以前，没有那么大的气场，面对偶像也是很羞涩，他喜欢跳舞，我想陪他一起跳。,1913,树读,忙着可爱qwq,2017-07-16 07:19:47.269,414845132
2915,稍微音准一些的人能做到在KTV跟着哼两句不跑调。歌手是能站在舞台上，整首歌下来，从音准、节奏、气息、对歌曲情感的表达、偶尔的小改动，都需要完美的人。希望不要用“稍微音准一点就能做到”来形容一个hold得住万人大场的17岁年轻歌手。更何况他还这么帅，帅的人不容你乱喷。,1025,树读,雨前龙瑾,2017-07-16 23:35:21.719,72147074
2916,其实蛮喜欢听王俊凯唱深情的歌！总觉得他唱这类歌的歌声很迷人且动人，用歌声叙说着自己故事，像这首《树读》，渴望成长为参天大树来保护小树，就像他自己想变得强大可以保护一路支持自己的粉丝！,675,树读,_芍藥_,2017-07-16 02:03:33.975,256523730
2917,六月24号下午四点，山东高考成绩出了，我在青岛，281分，脑子里一下就懵了，熬到七八点，我一个人到了栈桥那边一个人看海，找了几首纯音乐听，走了两个小时，抽了整整三盒烟，人生开始了，路还长,81973,风居住的街道（Piano ver） (COVER:磯村由紀子）,胡子拉碴大王,2016-06-27 01:05:42.818,87039145
2918,上个月你结婚了，新娘和你很般配，嗯。你从当年的小男生长成了大男孩。亲她的时候，我突然想起高二那个中午，你偷亲我，你不知道的是，其实当时我没有睡着。现在我也有了女朋友，准备明年结婚了，祝彼此幸福。,52481,风居住的街道（Piano ver） (COVER:磯村由紀子）,帐号已注销,2016-11-02 16:13:23.010,278638448
2919,有些歌不敢轻易去听，害怕这种感觉听多了变淡了(；一_一),39537,风居住的街道（Piano ver） (COVER:磯村由紀子）,曾经的纯音乐,2016-02-17 10:24:36.160,132576423
2920,听了这首歌，看了评论，才去听了原版。钢琴版很纯洁，像是一个年轻的少女的爱恋故事，青涩。原版，二胡的悲伤真是西洋乐器所不能及的，二胡声一出来，眼泪就出来，并不是心情悲伤，就是那种乐器的感染力。原版描写的像一个历经沧桑的老妇人的一生，很有故事。,22925,风居住的街道（Piano ver） (COVER:磯村由紀子）,particularfirework,2016-04-28 23:45:28.833,116009812
2921,看到高考失利的，有人生不如意的。其实都还好吧。总要走下去。我初中没有读完初二开始出来打工。手被打穿过，脚差点砸了。个人真实经历。人生真的很累，出去喝酒睡一觉生活还是要继续。失去过最爱的人懂得了珍惜。好几次差点死掉懂得了对自己好点珍惜家人。被朋友背叛过学会了孤独。人生真的是很操蛋。,22617,风居住的街道（Piano ver） (COVER:磯村由紀子）,尼古拉斯-泰迪,2016-10-27 10:54:39.177,345061486
2922,中午，几位老友，敘谈。偶听，风居住的亍道。顿時，无语，呤听。好音乐，驱散嘈杂，迎来心静。,10280,风居住的街道（Piano ver） (COVER:磯村由紀子）,爱音乐老者,2015-11-28 12:31:22.963,51545621
2923,"“别走，你知道你这一走我们可能永远都不会相见的，难道就让曾经的一切都过去吗？”

她停住了脚步，缓缓地转过身，看着面前这位故人，她笑了笑：“你好，请问，你是谁？”

明媚的阳光，带走了她已逝的年华，带走了她过去的一切，也带来了，一个人的岁月。",9263,风居住的街道（Piano ver） (COVER:磯村由紀子）,余-夜,2016-05-12 21:04:26.182,79298842
2924,一直觉得这首曲子用钢琴演奏比用二胡演奏好听[星星],8315,风居住的街道（Piano ver） (COVER:磯村由紀子）,Nemo_Eris_Nan,2015-11-28 22:29:46.651,52769501
2925,终于找到钢琴版，寒假任务+1,7324,风居住的街道（Piano ver） (COVER:磯村由紀子）,小阿霖-,2015-12-22 23:04:00.332,67989569
2926,果真是落叶知秋，看着泛黄如记忆般的森林，看落叶打旋，手情不自禁拾起一片，或执于掌心，或轻闻泥土刚沾上边的沉香，风掠脸颊，撩起思念，凌乱思绪。,6668,风居住的街道（Piano ver） (COVER:磯村由紀子）,丶槐夏,2016-02-06 11:10:21.947,100457888
2927,今天是12.28日，我21岁了，没有人给我说生日快乐，我坐在窗子前，看着对面楼的住户一个一个关掉灯，我对自己说，女孩子要坚强，我很快乐。,5845,风居住的街道（Piano ver） (COVER:磯村由紀子）,忋汳,2017-12-28 00:17:28.632,483613579
2928,有时我们需要的只是一个倾诉的陌生的树洞，网易云评论就是这么个地方。也许有人觉得你的故事矫情，有人颇有触动，那都是别人的想法，你做好自己就好啊。,4770,风居住的街道（Piano ver） (COVER:磯村由紀子）,我愿是你长风万里的相送,2016-05-31 22:18:59.137,83083478
2929,比原曲多份平静恬淡的美感[可爱],3691,风居住的街道（Piano ver） (COVER:磯村由紀子）,mmoonbeam,2015-11-28 13:46:43.205,53315378
2930,"其实不应该懵，高考这件事，能考多少，不是早就在平日就能察觉了么
",3119,风居住的街道（Piano ver） (COVER:磯村由紀子）,喵咪咪蓝皮鼠,2018-12-20 19:00:04.355,344159519
2931,看着车窗外渐渐远去的风景。听着熟悉的旋律。不同于原版的委婉凄凉只剩下了音符最原本的意义。干净 透彻 心碎 我不知道其他人是怎么看待这首歌的。对于我来说就是就是回忆  酸甜苦辣咸交织着。谢谢作者用黑白键重新演绎了这首曲子。2015年11月29日 18：09,2948,风居住的街道（Piano ver） (COVER:磯村由紀子）,儒雅的中国宅男,2015-11-29 18:10:50.076,33268541
2932,当一个女生在你面前放下她的高冷与不屑，像个听话的小孩子耐心的听着你讲述她所不知道的事，她睁大眼睛看着你，不忍错过关于你的一丝一毫，我想她应该很爱你,53167,与你最后的夏天,NovRose,2015-06-19 13:32:23.864,16787854
2933,毕业后好多事情都被颠覆了：原来校花也会变丑，原来上铺下铺也能恋爱，原来不是每个人都有资格被潜规则，原来大家对未来都一样焦虑，原来不上课不考试真的拿不到学位证，原来第一份工资那么少，原来招聘会挤都挤不进去，原来毕业后嫁人也很难，原来读书真好！[强],36587,与你最后的夏天,无法释怀_,2016-04-16 15:39:16.339,83232900
2934,其实想知道是不是只有我一个人每次听这首歌都会听到泪流满面,23904,与你最后的夏天,血染东方一片红,2015-02-06 21:40:43.504,28653485
2935,这首歌很正常啊，西国之海妖自己就唱日语歌，翻唱一下很正常，你们看封面都是未闻花名啊！,13891,与你最后的夏天,seePyoo,2015-02-02 21:56:12.482,31325336
2936,以前总是给高考的人点赞，现在自己高三了。时光啊 毕业啊 离别啊 也许有点伤感 但充满憧憬与希望。,11543,与你最后的夏天,祝您今天愉快_,2016-03-06 22:29:23.510,117550999
2937,光阴如梦，往日随风,7804,与你最后的夏天,落在西岸,2015-01-02 15:15:18.247,9022805
2938,最喜欢的翻唱版本，副歌部分的填词很赞,6474,与你最后的夏天,Kartou,2015-02-10 22:13:43.411,52730498
2939,听中文版的这首歌还是很不习惯……（强迫症吧也许= =）,5490,与你最后的夏天,告诉sawako,2015-01-05 00:52:12.795,9014795
2940,我们仍未知道那天所看见的花的名字🌸,4726,与你最后的夏天,一云纾一,2016-03-16 10:09:06.707,72293943
2941,主要还是编曲好听[奸笑],4341,与你最后的夏天,NamelessGG,2015-02-02 16:36:44.180,40275330
2942,49天 明天二模还有最后两门。上午考完两门 和要好的同学在窗口吹风，风很大，吹的楼下的树叶唰唰的响。上海已经好久没有这样的好天气 阳光洒下来 树影斑驳 空气清新 不见灰霾 我们顶着被大风吹乱的头发 心情也跟着美丽起来 向远处眺望 能看到很远的地方 一抬头 是湛蓝的天空。,3780,与你最后的夏天,祝您今天愉快_,2016-04-19 23:12:49.981,117550999
2943,“ 除了电影里 没人会等你四五年 说白了 感情就是不联系就没有的东西了”,3295,与你最后的夏天,昔日丶童年,2017-10-30 13:00:13.121,253827331
2944,你不是一个人,3044,与你最后的夏天,偶像厨未毕业的冉东,2015-02-24 18:18:11.075,33544814
2945,当一个男生在你面前放下他的尊严与骄傲，像保护最珍贵的宝物一样把你抱在怀里看你撒娇看你笑，他轻轻的看着你，挡住所有来自外面的风雨，我想他是很爱你的,2492,与你最后的夏天,Dobranocx,2018-04-15 13:43:28.016,584853196
2946,其实我在找别人问作业时就是这样[大哭][大哭],2044,与你最后的夏天,谂辻,2016-07-21 08:13:08.269,253957800
2947,也许三年的缘成就了一辈子的缘。天下没有不散的宴席，但我们的缘不会散!,62,我们的缘,林子琛6,2019-06-16 21:40:50.619,635002126
2948,初中三年的二货们，很高兴能在这三年里认识你们，愿我们下次再相见时还是如以前一样愉快的玩耍。这三年最幸运的便是认识你们这群二货，,24,我们的缘,柯主上,2019-06-29 19:47:56.549,1689446434
2949,大家好，路转粉[大笑],18787,光,Somnus_Red,2015-11-12 12:44:25.697,53768806
2950,刘惜君最近的作品令人刮目相看,13078,光,seonlee,2015-11-13 22:54:06.768,95400051
2951,《光》——孤独的力量。不同寻常的励志作品。编曲不断往上攀升的层次感，与歌词经历苦涩再次找到心中的那一道光的概念完美契合，惜君赤裸裸的把这一段沉潜蛰伏的心路历程，一字一句化为音符，是对经历低潮的自我洗礼，也想分享给所有在低潮中的朋友，「让自己成为一道光，温暖自己，也给别人力量」。,11459,光,z大饼哥,2015-11-11 14:48:34.420,9017075
2952,这才是光的原曲的正确打开方式[大笑],6390,光,麻袋要面朝大海,2015-11-13 22:33:23.691,67885276
2953,安慰再多还是要独自品尝 疼痛禁止任何人领养[惊恐][惊恐][惊恐]超赞的歌词,6214,光,克儒的老大是Leeyoungho,2015-11-12 13:11:15.442,45314094
2954,我真的希望刘惜君红起来，对她一直有好感是因为在当初超女舞台上好像有一幕是放有关家庭的VCR，她家好像是有些令人心疼的，然后她就一脸倔强的扭头，似乎强忍着不哭的样子，那个时候她的死鱼眼在我眼里都是美得～反正那个时候很心疼她的。到现在一直还在坚持唱歌所以祝福她。,5334,光,YKLTending,2016-03-27 10:24:07.625,97594071
2955,“别为不属于自己的观众，演绎不擅长的人生”谢谢留下这句话的人，答应过要努力，就说到做到。,5077,光,月下小白粥,2016-03-05 22:26:19.946,58621647
