index_label,addTime,content,gender,id,uid,uname
1956,2019-05-27 17:01:09,OOR,1,204322646621,1555252151,LuSonger
1957,2019-05-27 16:59:43,在广西南宁或者贵港，有人想组乐队吗？联系我,1,204322472921,1291740342,不会游泳的丶海盗
1958,2019-05-27 16:59:09,花儿乐队😭,0,204322461121,1748505441,七尾君
1959,2019-05-27 16:53:03,猴子军团分数这么高不能接受[撇嘴][撇嘴][撇嘴],1,204321866121,2011317799,墨小北兄弟
1960,2019-05-27 16:52:06,好没意思呀 面孔唱的真的很棒了 好嗨哦 票这低,0,204321791121,1493812513,喜欢吃烤面包的谷利浩博
1961,2019-05-27 16:47:49,我觉得能请点经典外国乐队暖暖场就好了，黑色安息日，kiss，metallica之类的，即能活跃气氛，又能吸引粉丝,0,204321387121,1745606702,小钻风12321
1962,2019-05-27 16:34:19,真像大张伟,0,204320210121,1378628879,爱吃の小公举1
1963,2019-05-27 16:32:16,嗯,0,204320068621,1437292576,ghost666哥特
1964,2019-05-27 16:30:10,我觉得最应该请大张伟来，太有特色，太喜欢他了。,1,204319867721,2324064892,1.世迷离丶
1965,2019-05-27 16:30:06,7,1,204319892021,1427074857,爱吃拉面de诸葛含秀
1966,2019-05-27 16:06:39,一群什么烂鬼。屎一样的节目,0,204317840621,1727885969,用户66fd7291
1967,2019-05-27 16:02:24,打卡，我三刷了乐队的夏天，太好看啦！希望乐队文化越来越好[愉快],1,204317480621,1695283551,春风化雨哈哈哈
1968,2019-05-27 16:00:58,为什么没有老子最爱的永动机？,0,204317404421,1585421621,我是你爹四个字
1969,2019-05-27 15:59:54,非常好的乐队节目，推荐给所有的朋友,1,204317323821,1748564615,GT.白
1970,2019-05-27 15:57:57,欧阳娜娜呢,0,204317117921,1721935061,昊哥最酷✔
1971,2019-05-27 15:56:48,最爱beyond,1,204317069421,1444304482,恒心12345
1972,2019-05-27 15:55:49,为看青峰来的[愉快][愉快],0,204316980321,1656530863,落叶是疲倦的蝴蝶3
1973,2019-05-27 15:46:23,🥁打的太棒了👏👏👏反光镜乐队加油💪,0,204316176121,1493812513,喜欢吃烤面包的谷利浩博
1974,2019-05-27 15:32:41,只认识反光镜，出演过一个电视剧，现在才知道那个电视剧中反光镜，原来是现实中的反光镜,0,204314940821,1612459773,爱北1021
1975,2019-05-27 15:32:18,我也有个音乐梦，但我有点害怕触碰他，我怕我触碰完，美梦变噩梦,1,204314926621,2474954026,任世界荒芜321
1976,2019-05-27 15:25:06,良心节目,0,204314345921,1385768454,爱吃绿豆沙de北野冬易_1424
1977,2019-05-27 15:23:56,感谢爱奇艺，非常用心的制作！《乐队的夏天》至少得到了我的认可！好看！！！摇滚乐就应该用娱乐的方式去表现专业的东西…这个夏天～这档节目要火😱😱😱顺便也用非常容易接受的方式科普了摇滚乐的各种风格和小知识！期待每一期～,1,204314205021,1653532042,涪陵仙芋传奇
1978,2019-05-27 15:10:10,真的很酷,0,204313058821,2338052345,菜菜_wx1777
1979,2019-05-27 14:51:58,[微笑],1,204311567921,2344680861,曾经的回忆_wx1234
1980,2019-05-27 14:48:25,不了解乐队，看了这一期记住了两首歌，嘿！姑娘，逝去的歌,0,204311279021,1310239948,糖果色绯绯tgs
1981,2019-05-27 14:47:33,面孔面孔面孔，大爱啊,0,204311228621,1234817767,coco 主人
1982,2019-05-27 14:44:34,脸孔乐队的《梦》这么好听，票数这么低，不合理啊！这是我第一次听这首歌呢，这么好听，真不懂，现场的人怎么啦,0,204310909421,1352471185,冬夕焼丸
1983,2019-05-27 14:44:03,重点放乐队上面啊，不是想宣传这些的吗,0,204310855221,1677559414,就是喜欢五七分啦
1984,2019-05-27 14:41:27,看完这个节目，马上想去看看今年音乐节结束了没，喜欢上皇后皮箱了！还有盘尼西林！旅行团的人感觉超有趣！哈哈哈哈哈哈哈哈喜欢这个节目陪我过夏天！,0,204310664421,1424258946,爱吃披萨的夹谷采波
1985,2019-05-27 14:37:23,面孔特别好，刚刚表情选错了,0,204310337921,1234817767,coco 主人
1986,2019-05-27 14:32:57,更多的是乐团吧，感觉不像乐队，个人理解。,1,204309985021,2308585536,朱_qq3208
1987,2019-05-27 14:26:35,Livehouse 的票岂不是更难抢了这令人绝望,1,204309363321,1577953656,乌拉乌拉啦拉啦
1988,2019-05-27 14:20:29,吴青峰快睡着,0,204308869121,1162534747,…的儿儿儿儿儿色
1989,2019-05-27 14:09:51,这又是抄袭韩国综艺《超级乐队》吧…,1,204307844521,1083771243,是周星星9527
1990,2019-05-27 14:02:13,播放出错是啥意思,0,204307197821,1538062315,赵福瑞娶我
1991,2019-05-27 13:57:25,被葡萄不愤怒圈粉了,0,204306771521,1498465433,KRshould
1992,2019-05-27 13:50:01,好看好看好看[微笑][微笑][微笑],0,204305902421,1394859661,爱吃烤馒头de太史锐泽
1993,2019-05-27 13:49:38,太赞了,0,204305887121,1498465433,KRshould
1994,2019-05-27 13:48:22,飞儿乐队,0,204305735221,1009330670,1009330670
1995,2019-05-27 13:43:37,好无语,0,204305225221,2229794083,吃胖的敬小2
1996,2019-05-27 13:32:59,牛逼,1,204304126221,1718451528,不要做机器
1997,2019-05-27 13:30:10,好喜欢旅行团的彪哥[色],0,204303803921,1683621391,鸟鸟0702
1998,2019-05-27 13:29:52,棒极了 摇滚该有的味道,0,204303838221,2229794083,吃胖的敬小2
1999,2019-05-27 13:29:37,先驱甲壳虫披头士乐队，老鹰，ac.dc，beyond，当然莱昂纳德科恩和鲍勃迪伦也很出色，还有u2黑豹唐朝林肯，等等，等等，真的不能说太多，怕你们都知道啦！[憨笑],0,204303806221,1748508947,与世无争小虫
2000,2019-05-27 13:24:12,永远的BEYOND. 永远的家驹,1,204303092121,1491998833,喜欢吃沙拉の梁丘知慧
2001,2019-05-27 13:24:12,永远的BEYOND. 永远的家驹,1,204303125421,1491998833,喜欢吃沙拉の梁丘知慧
2002,2019-05-27 13:24:11,永远的BEYOND. 永远的家驹,1,204303133721,1491998833,喜欢吃沙拉の梁丘知慧
2003,2019-05-27 13:20:56,为什么没花儿乐队,0,204302808621,1460704614,遇见更喜欢的
2004,2019-05-27 13:18:33,这节目，真让人长见识,0,204302464021,1576197784,马东粉儿变晓松粉儿
2005,2019-05-27 13:14:44,请让吴青峰来这首,0,204301944421,2229794083,吃胖的敬小2
2006,2019-05-27 13:13:59,请问没钱请旁白吗？这普通话也是没谁了[微笑],1,204301897421,2043558697,八蛋弟
2007,2019-05-27 13:12:26,为乐队的夏天疯狂打call,1,204301665021,1695283551,春风化雨哈哈哈
2008,2019-05-27 13:10:22,痛仰 安图生 逃跑 面孔 新裤子  准备好了么,1,204301376621,1507008449,喜欢丢铜锣烧
2009,2019-05-27 13:07:48,来瓶冰啤酒🍻,0,204301011521,2229794083,吃胖的敬小2
2010,2019-05-27 13:05:08,痛仰痛仰痛仰,0,204300628521,1747853249,Cccccpr
2011,2019-05-27 13:03:50,很少关注这些类型的乐队，但是觉得很有意思,0,204300520021,1192280138,剑破须弥
2012,2019-05-27 12:52:39,看不了啊,0,204298975921,1427348217,安啾啦在安于室
2013,2019-05-27 12:51:56,中国最好的乐队唐朝无法超越,0,204298899721,1401943128,hhgii45864
2014,2019-05-27 12:48:54,妈妈妈妈妈妈’,0,204298543221,1610699282,鄒Lynn
2015,2019-05-27 12:43:29,野性的吶喊,0,204297820421,1504784005,测册123
2016,2019-05-27 12:35:00,为了娜比来看这个节目，感觉不错,0,204296644921,2498675230,爱喝龙井の皇甫金鑫
2017,2019-05-27 12:34:31,花儿乐队,0,204296589821,1492143992,喜欢吃冰激凌の刘傅仪文
2018,2019-05-27 12:33:56,盘尼西林！！反光镜！！,1,204296543221,1427464617,哈哈哈哈哈哈哈林
2019,2019-05-27 12:30:22,等不及想看第二期,1,204296054621,1341876986,爱健身的夕超
2020,2019-05-27 12:23:38,有99乐团吗,0,204295081721,2321009866,333_qq2362
2021,2019-05-27 12:22:44,快进了3分钟看完，这是屁,0,204294991421,1690780153,苏菲的杀手锏
2022,2019-05-27 12:20:49,为什么面孔票数那么低,1,204294690321,1718810662,北府体彩
2023,2019-05-27 12:18:57,看的浑身鸡皮疙瘩，满满都是回忆，马东这次做的很好,0,204294456021,1740640784,用户67c01210
2024,2019-05-27 12:00:44,为什么没有杜比,1,204292323521,2226707284,流年、会飞的猪i
2025,2019-05-27 11:57:43,妈的真正有实力的分数那么低！经典的东西年轻人真不懂就知道小鲜肉,0,204291998921,1179224247,北叁社农夫
2026,2019-05-27 11:53:20,主场英文太烂了 除了伴奏还挺 唱的很没有感觉 ,1,204291550121,1652195926,蛇鳞光
2027,2019-05-27 11:50:34,除了那个还没有我帅气的偶像团队不适合来这里之外，都很棒，都是大咖，,1,204291314221,1513611410,隔壁的隔壁王先森
2028,2019-05-27 11:40:32,最喜欢的中国乐队——霜冻前夜！可惜没有来…,0,204290213321,1223990532,花前醉晨风
2029,2019-05-27 11:39:59,新裤子,0,204290166421,1617590037,嘟嘟妈妈棒棒哒
2030,2019-05-27 11:33:40,bangbang感觉就是公司觉得纯男团太多了，想找点区格点就让一群人一人用个乐器，但是自己差还觉得因为长得帅，想说看清现实吧，是你们水平不入流好吗？就这水平想红不可能,0,204289399621,2462539247,杨晓纯洁
2031,2019-05-27 11:29:42,看过电视剧   我的体育老师，原来真的有反光镜乐队,1,204288975721,2377142049,紫水晶2127
2032,2019-05-27 11:28:02,一个没听过 看来我不适合摇滚,0,204288814221,1717110274,雪花似掌难遮眼
2033,2019-05-27 11:24:07,什么鬼,1,204288448321,1182570021,大啊强与小红妹
2034,2019-05-27 11:23:25,喝牛奶,0,204288362221,1256405501,大美楠888
2035,2019-05-27 11:16:42,好看的节目 非常棒,0,204287567621,1575459856,lgy_nwpu
2036,2019-05-27 11:12:29,很不错的节目，让这个夏天多一份热烈！我是大概2013年去看深圳的迷笛音乐节，接触摇滚乐的，就觉的现场特别燃，特美好！后而呢这也成了我元旦一个保留节目，每年必去，深圳每年都有主办，真的是去过节的一样，因为除了小孩对春节的期待，大人们好像差点什么，至少是缺少那种仪式感！但是很可惜，不知怎么的，去年既然豪无征兆的不办了！很庆幸乐队又能出现在这个平台上，感谢爱奇艺给这个机会，因为类似的乐队风格的演绎真的非常小众，但是他们的作品很多都非常棒，非常有才华，非常真实的在做音乐，我觉得这些好的东西就分享，同时也让别人的劳动获得回报，而不是一些垃圾，小鲜肉，一些流俗的口水歌，屎一样的东西豪无价值可言，大行其道的收割流量，去获取利益！真的又是想想就很好笑，偶尔翻下评论。就有这么两条类似的我经常能看到，第一，不是旭日阳刚唱春天里，我就不知道你汪峰，反正也还有类似的某个小鲜肉，在某个大众媒体，“翻红”了某首歌，就类似这样的评论拿无知当个性的！还有一类只要是和音乐有关的，也不管有没可比性，下面总会有，Beyond，这个最多，只要是音乐有关的一定有！什么黄家驹牛逼，世间纵有千万曲，人间再无黄家驹，还有的更夸张黄家驹世界第一，真的是神烦这种人，是黄家驹是牛逼，但是都死多少年了，那道就没有别的作品能入您眼，行您就觉得他的音乐最牛逼也行，但真的不要去人家民谣或者硬核下面喊吗？所以再次感谢爱奇艺，能把这好的东西给大家分享，我会一直充你会员,1,204287081521,2404765934,曾杰_wx1610
2037,2019-05-27 11:12:00,迫不及待想看第二集,1,204287068321,1166383829,猪家宝宝宝
2038,2019-05-27 11:10:06,大众评审团年龄选取不公平，每个年代都有各自喜欢的音乐风格，应该各个年代的人平均选取，这样才更公平。假设如果都是70后或者80后评审，面孔会不会多三四十分？公平起见就要有各个年龄段,1,204286832621,1471169437,评审团的口味脱离大众
2039,2019-05-27 10:55:11,扭机来就好了，其他都是弟弟,0,204285101921,1510968961,喜欢吃海鲜的谷梁歌韵
2040,2019-05-27 10:54:17,我喜欢的后海大鲨鱼呢？指人儿呢？,0,204284905821,1319101553,爱喝白酒的公户彦露
2041,2019-05-27 10:53:33,扭曲的机器 ,0,204284827821,1510968961,喜欢吃海鲜的谷梁歌韵
2042,2019-05-27 10:40:42,[撇嘴][撇嘴][撇嘴][撇嘴][撇嘴][撇嘴][撇嘴][撇嘴],1,204283338221,2039137307,这是天下第一帅
2043,2019-05-27 10:38:39,皇后皮箱啊啊啊啊啊🧡🧡🧡,0,204283049621,1480364182,少女心狙击
2044,2019-05-27 10:33:15,期待鹿先森[得意][得意],1,204282401921,2010316278,你看看你妹啊
2045,2019-05-27 10:28:43,很正常啊，面孔失利。硬摇滚都不在了，时代不在了。beyond也不在了。你说节目再狠一点看能不能请Metalica和gun&roses来,1,204281803221,2209380855,Kei4th热斧
2046,2019-05-27 10:24:35,痛仰乐队，即便是苦痛，也无法阻止我们仰起的头颅！,0,204281310421,1293565611,你的路在你脚下
2047,2019-05-27 10:22:47,为什么看不了呢,1,204281041221,1143126868,joannajiuhui
2048,2019-05-27 10:21:20,,0,204280854221,1330038121,爱吃辣椒不放醋
2049,2019-05-27 10:20:03,,0,204280674521,1330038121,爱吃辣椒不放醋
2050,2019-05-27 10:16:28,好好做乐队 别消费我哥,0,204280264721,1736476160,充耳不聞
2051,2019-05-27 10:13:53,黑豹乐队上啊,1,204279834921,2289847511,星爵韩帅
2052,2019-05-27 10:10:23,杠精抬什么杠，谁谁谁没来，想来就来，没来你又知道没邀请，好像左小祖咒来了，得分能超过80分[冷汗][冷汗],1,204279357421,1595921944,埃杜柏顿
2053,2019-05-27 10:03:42,？？很好,0,204278447121,1748440373,小黄嫦
2054,2019-05-27 10:03:35,一八,0,204278451721,1250241582,是的山也
2055,2019-05-27 10:03:23,？？,0,204278402921,1748440373,小黄嫦
2056,2019-05-27 09:59:35,这个bong真的真的好XB，我都不理解他们干嘛来的！可以解散然后走综艺风，不要再扯淡了！,0,204277894721,2002787126,A王员外A
2057,2019-05-27 09:55:45,迷上了皇后皮箱，太酷了，女孩子搞音乐酷起来，真的很让人沉醉。这首歌刚刚听到前奏的时候，就让人想跟着摇起来，等到后面她一开口，嗓音很有磁性，整个乐队融合的超好，让人感觉到舒适，复古和时尚并存。,0,204277484421,1557567985,一根可爱多
2058,2019-05-27 09:54:24,喜欢看高晓松和马东有时候塑料情的互怼两句，很有意思，马东和吴青峰聊天暗里藏刀的时候也贼搞笑，每次都被青峰明怼回来。我记得我最初喜欢的只是吴青峰，喜欢听《小情歌》《无与伦比的美丽》到后来开始主动去了解苏打绿，到慢慢了解到乐队，每个乐队有自己的特色，乐队里的每个人也都有自己的性格。,0,204277356121,1608131996,吴亦凡的脸没有输过
2059,2019-05-27 09:52:09,这个节目真的超有意思，让我们看到了最真实的乐队，还有这些做音乐的人的坚持！反光镜乐队对自己的评价是稳狠准，我觉得是很正确的，他们这首《嘿，姑娘》一下子让我找到了属于乐队的活力！赞,0,204277073721,1607741436,想个没名字
2060,2019-05-27 09:44:08,那回不去了,0,204276147121,1738511958,lets thimk
2061,2019-05-27 09:44:03,……,0,204276163421,1738511958,lets thimk
2062,2019-05-27 09:39:52,误点进来的，本来是来追剧的，但跳着看了一下发现好棒，马上重新认真看了一遍，看完就想去投票，发现喜欢好几个乐队，纠结啊，以后就是节目忠实粉丝，等待下期，这几天我要去多多反复看节目[愉快]，实在太好听了,0,204275616921,1326790741,新裤子😍爱你
2063,2019-05-27 09:36:46,评委是什么鬼。？？？。,0,204275095721,1487823873,帅大侠士
2064,2019-05-27 09:34:19,应该把于谦老师请来做嘉宾，那是真正的老炮。,1,204274932821,1443699736,酒满wg茶半
2065,2019-05-27 09:32:28,难听阿,0,204274676521,1425359135,djhyldxlove
2066,2019-05-27 09:31:07,1.“乐队的夏天”听起来就很周杰伦或者蔡国庆。2.节目看起来也确实特别高晓松。3.给分的大部分群众对摇滚的理解跟马东一样干净。 4.虽然如此，以上这些也算是一种进步。,0,204274550121,1110529111,32726834
2067,2019-05-27 09:27:18,面孔牛逼,1,204274144521,1442711402,映畫物語2019
2068,2019-05-27 09:19:49,罗琦的的感觉,1,204273242721,2193533381,刘峥_qq1348
2069,2019-05-27 09:14:31,我ys,0,204272602021,2238435499,2238435499
2070,2019-05-27 09:03:37,三哥哭了,1,204271299521,2400693176,李铮_wx2982
2071,2019-05-27 09:01:53,极度舒适,1,204271034521,2068366806,张逍5060
2072,2019-05-27 08:53:38,呃呃呃呃,0,204270067721,1599108044,呦吼呦吼哟吼哟
2073,2019-05-27 08:41:45,马东老师显老了😊,0,204268323221,2463857634,jingjing810124
2074,2019-05-27 08:36:20,他们好喜欢听朋克比金属礼,0,204267538421,1620493076,工业森林的混凝土
2075,2019-05-27 08:20:08,哈哈好玩,0,204265126621,2044366484,目前哦谢谢
2076,2019-05-27 08:07:55,大宝剑只服乔杉,1,204263243021,66193483,great8191
2077,2019-05-27 08:06:54,有一个男的说话比女的还嗲,0,204263099221,1562826804,风好大  天好热
2078,2019-05-27 08:06:24,面孔，反光镜，痛仰才是真摇滚,0,204263000621,2289583769,尐楠_wx1997
2079,2019-05-27 07:50:30,连票都不敢投，还嘲笑别人没起子！,0,204260567921,1150522885,antaryaa
2080,2019-05-27 07:04:55,^_^,0,204253115021,2045627019,njustyuenc_bd1494
2081,2019-05-27 07:03:13,你想,0,204252900421,2045627019,njustyuenc_bd1494
2082,2019-05-27 05:39:32,这不是谁的老婆,1,204241135921,1166039581,我爱崔佳
2083,2019-05-27 05:34:34,南征北战来了就好了，逃跑计划也行啊,0,204240700621,1178901923,你的小可爱6666
2084,2019-05-27 05:25:42,我覺得說的很對 不喜歡你就別聽,1,204240012221,1745494908,Siokei
2085,2019-05-27 05:20:11,我的醒山呢[流汗][流汗][流汗][流汗],1,204239578321,1745494908,Siokei
2086,2019-05-27 05:07:53,二手，航盖在哪里,1,204238879521,2180560102,离_qq1690
2087,2019-05-27 05:00:04,感觉不怎么样，就像疯狂的狗，没有一点情感，不知道你们怎么想,1,204238576221,1578546568,没有一滴泪
2088,2019-05-27 04:50:07,发现关于摇滚，评论里水平都好高,0,204238179221,2459893700,我说你行
2089,2019-05-27 04:50:05,良心节目！,0,204238111721,1633038968,子古先生
2090,2019-05-27 04:48:52,黑撒呢,0,204238075421,2459893700,我说你行
2091,2019-05-27 04:42:11,不喜欢,0,204237965321,1567465347,上官lishao
2092,2019-05-27 04:37:36,麻烦练习生回去做流行音乐，别碰摇滚，容易挨揍！,1,204237904821,2277545263,CRAZY 丶  dengerous丶丶
2093,2019-05-27 04:33:00,面孔乐队是硬打硬牛逼 实力完全碾压里面全部 才得126分 看得我那个气啊 一卵泡气 ,1,204237754421,2253142040,花开蝶自来了
2094,2019-05-27 04:28:54,面孔，当梦那首歌前奏吉他分解想起来的时候，我真的像高晓松说的鸡皮疙瘩都起来了，眼睛马上湿了。摇滚不死，我爱摇滚乐。94年开始到现在,0,204237687121,1503133312,乖乖女落落
2095,2019-05-27 04:25:56,含着眼泪把整期看了两次,0,204237570221,1739790635,hao先生的坏主意
2096,2019-05-27 04:22:51,面孔一点都没感觉到摇滚,1,204237532621,1189694357,你牛吗吗
2097,2019-05-27 04:20:35,这群评分真傻屌，面孔乐队完美碾压给分那么少,0,204237522621,171733773,qq_uada9
2098,2019-05-27 04:05:21,讨厌皇后皮箱，滚滚滚,1,204237113921,35606008,yule_35606008_9679
2099,2019-05-27 04:03:44,我喜欢摇滚吗？答案是不知道！皇后皮箱算摇滚吗？如果算的话、我挺喜欢！,1,204237129821,2389725843,陌生人_wx4611
2100,2019-05-27 03:55:49,谢天笑？,1,204236934821,4657723558,王者荣耀二虎
2101,2019-05-27 03:53:49,这样的节目，要唤起多少人那颗摇滚的心。,1,204236984021,1424064275,麻山盗汗鸡
2102,2019-05-27 03:53:42,马东就是一个煞笔,0,204236943221,1503157998,Vicky883
2103,2019-05-27 03:33:05,讓他們先聽聽面孔專輯再來聽聽他們的現場！,1,204236573621,2325028406,游离间
2104,2019-05-27 03:31:21,一群不懂搖滾的人來評判搖滾！你請一群70後80後試試！太爛咯,1,204236456821,2325028406,游离间
2105,2019-05-27 03:31:12,说一句窦唯，能上榜吗？,1,204236457021,1169000861,高级D动物
2106,2019-05-27 02:45:59,面孔乐队真是硬核，不愧是上过红磡演唱会的老牌乐队，音乐一响起的时候真的把我带回了那个百花齐放的年代,1,204235565121,2192978442,Taurus hey ~~~
2107,2019-05-27 02:40:27,Beyond，黑豹乐队，零点乐队，面子乐队等等等等，这些乐队的很多歌传唱至今，现在的乐队作曲作词缺少当年乐队的那种力量和精神，那种力量能够传递这个乐队的理念，并且这个理念能够打动所有人的内心，那种感动人心的力量叫做乐队，真的爱你写给母亲，Amani呼唤和平，当这些理念与摇滚，金属，朋克等各种音乐结合在一起所碰撞出的力量就是乐队的灵魂,1,204235402721,2192978442,Taurus hey ~~~
2108,2019-05-27 02:23:54,可惜没有草东。,1,204234934221,1271961249,why..................
2109,2019-05-27 02:15:47,马东  是干嘛的？  ,1,204234657121,2150249122,　　　　　　　               　.
2110,2019-05-27 02:10:13,面孔乐队的表演才是最好的，真正的金属，接近世界摇滚最高水平，不知道为什么评分却没有其他几个高，真纳闷,1,204234469221,2465963067,忠孝东路走九遍_wx1824
2111,2019-05-27 02:09:04,为什么没有后海大鲨鱼,1,204234474621,2131907600,金鑫_qq2363
2112,2019-05-27 02:04:53,为什么没有一个让人眼前一亮的感觉呢，知名不知名，至少多来几队有分量的吧,1,204234281221,2337523018,默认了你我
2113,2019-05-27 02:03:24,看这个节目的是不是都是同行。或者学相关这个专业的。。。,1,204234265421,2375535367,对方正在输入..._wx2277
2114,2019-05-27 02:01:12,动力火车，算不算乐队么？为什么没来,1,204234149921,2337523018,默认了你我
2115,2019-05-27 02:00:32,没有二手和逃跑。很奇怪。,1,204234153121,2411133675,曲洪亮_wx1628
2116,2019-05-27 01:58:13,为啥没有 九宝  杭盖  萨满  雪尘  窒息 裂缝 等等这些乐队啊  中国这么多好的摇滚乐队为什么没请 净整些靠脸 不懂摇滚的男团小鲜肉呢,1,204234018721,1195322453,迪勍
2117,2019-05-27 01:56:04,为什么没有黑豹乐队，希望能让黄家强他们队来次开场,1,204233978321,2337523018,默认了你我
2118,2019-05-27 01:50:19,竟然选了基本上都是90后的大众评委。节目组到底懂不懂摇滚乐！！,1,204233796921,1448878578,阿当的白日梦蓝
2119,2019-05-27 01:36:27,只想说的就是这都是些啥东西,0,204233157621,1310653117,爱看电影的东方千凝
2120,2019-05-27 01:36:21,有点泪水，看到面孔，还有唱到《梦》！,1,204233125521,1242702285,风满楼＆且听
2121,2019-05-27 01:35:47,哈哈哈哈哈哈哈哈金老师我喊你一声爸爸，你要笑死我了哈哈哈哈哈哈,0,204233079521,2450805880,爪了嘛你？
2122,2019-05-27 01:35:47,感觉这节目掏钱上去的,0,204233072621,1460425769,甜心心草莓
2123,2019-05-27 01:34:36,这种范很好掌握好吗，切！,0,204233048121,1460425769,甜心心草莓
2124,2019-05-27 01:34:01,怪不得，北英格兰，后期绝对苏格兰调调,0,204232985321,1460425769,甜心心草莓
2125,2019-05-27 01:30:19,有谁知道声音碎片,1,204232758421,2453585374,大叔小陈
2126,2019-05-27 01:28:09,乡村风,0,204232542121,1460425769,甜心心草莓
2127,2019-05-27 01:27:34,感觉在，有些国外那个年代的风格，提个建议英语发音问题,0,204232569521,1460425769,甜心心草莓
2128,2019-05-27 01:26:28,无论怎么说，面孔的声音一出来，就是拉回年代的信号音！,0,204232464821,1204277345,Hong_Long_
2129,2019-05-27 01:22:20,盘尼西林三个双胞胎长得一样呀[得意],0,204232229321,1460425769,甜心心草莓
2130,2019-05-27 01:22:06,张伟没投降 张伟没投降 没有 没有 no,0,204232193221,2151181236,a13914063895
2131,2019-05-27 01:20:35,来蹭热度的邦邦，第一次听说哦,0,204232110421,1460425769,甜心心草莓
2132,2019-05-27 01:10:32,居然没有（草东没有派对）乐队真的是在选全国TOP5吗？,1,204231284721,2135540225,你个贱人    知道什么
2133,2019-05-27 01:07:01,我认为的摇滚分三种[坏笑][亲亲],0,204230934521,1460425769,甜心心草莓
2134,2019-05-27 01:06:29,第一个让我看着想睡觉的音乐节目[尴尬][尴尬][尴尬],1,204230886321,2448705364,八哥19901225
2135,2019-05-27 01:05:56,说实话 是因为青峰才关注的节目 但是看了之后这些不同风格的乐队 不同风格的音乐真的给我留下了很深的印象 原来只听流行或者民谣 看了后发现原来还有这么多好听的风格节目很棒 这些乐队都很棒[鼓掌],0,204230801321,2195246013,凝眸う_qq1940
2136,2019-05-27 01:05:21,乐队也好，摇滚也好，只是一种表现形式，世界上能称上顶级的音乐人分布于不同的国家、不同的语种，为什么他们是顶级的？除了都有优秀的音乐制作能力，能制作出好听高品质的音乐这项基本功之外，最重要的就是人文关怀，恰恰是人文关怀，成了一线歌手进阶为顶尖的最高门槛。纵观国内外，从beyond到迈克尔杰克逊再到皇后乐队，他们都有大量的歌，跳出了小情小爱和顾影自怜，而是有更深邃的能引起大量共鸣的歌曲，甚至在中国所谓摇滚最辉煌的年代，最有名的歌之一，一无所有，也是对一个时代的诠释，更是多少那个时代的人们的切身经历，那种深刻的共鸣，才是音乐的成功之处。而现在越来越难看到这类歌曲了，大量的口水歌和轻浮的音乐，没有思考，没有沉淀，也就没有灵魂。,1,204230795821,1470443466,名字好听很难熬
2137,2019-05-27 01:04:09,面孔乐队[愉快],0,204230613521,1460425769,甜心心草莓
2138,2019-05-27 01:03:14,说大张伟没资格来的你怕是在逗我,0,204230533221,1370297415,特立独行的香香猪
2139,2019-05-27 01:02:27,他们的摇滚太正经了，没劲,0,204230520721,1460425769,甜心心草莓
2140,2019-05-27 01:01:40,夏虫不可语冰，井蛙不可语海！你喜欢，热爱！有态度！那就是摇滚@,1,204230423421,1181675316,Funnyclown丶小丑
2141,2019-05-27 01:00:16,面孔让我想起了红磡演唱会,1,204230271121,2000246920,唐·尼
2142,2019-05-27 00:59:40,摇滚结合下萨顶顶或王玲那种唱腔的歪一点点的摇滚风是什么感觉呢？期待,0,204230166721,1460425769,甜心心草莓
2143,2019-05-27 00:57:16,感谢“面孔”的坚持,0,204229944621,2419609314,半夏_wx1389
2144,2019-05-27 00:56:52,玩金属的有吗？不会这么少吧,1,204229816821,1595781415,后生还是读书人
2145,2019-05-27 00:54:32,助力“面孔乐队”，加油加油,0,204229607221,2419609314,半夏_wx1389
2146,2019-05-27 00:46:09,旅行团加油,0,204228524821,1484103781,喜欢吃蛋糕の公仪凝芙
2147,2019-05-27 00:29:04,为什么没有杜比音效？！[撇嘴],0,204225170421,1737007616,用户6788a200
2148,2019-05-27 00:28:05,面孔实力不容小觑。原音重放。经典,1,204224958621,1163821051,SEE.D
2149,2019-05-27 00:26:55,来了,0,204224691421,1222178832,啦啦啦啦密密麻麻
2150,2019-05-27 00:26:13,这是不是和韩综SUPER BAND差不多？,1,204224503721,1504344064,左右十里
2151,2019-05-27 00:22:17,面孔主唱的声线很像窦唯的,1,204223527021,1634381333,一个没有情感的杀手
2152,2019-05-27 00:20:30,我只想问如何去现场当投票乐迷[色][色][色],0,204222953921,1745581699,桑景晚哦
2153,2019-05-27 00:17:43,新裤子我的最爱啊阿啊,1,204222245121,2330634408,An_wx1281
2154,2019-05-27 00:06:30,欧阳娜娜在哪？,1,204218571021,1359018852,咖啡猫爱吃鲤鱼
2155,2019-05-27 00:04:54,BongBong谁请来的?不配这舞台!,1,204217950221,1367156028,神狂二舞
2156,2019-05-27 00:00:02,为什么没有腰乐队,1,204216606221,2647992305,林锦源啊
2157,2019-05-26 23:58:50,喜欢面孔,1,204216501721,2018491758,我要狂奔去
2158,2019-05-26 23:56:34,马哥，您齁不住的,1,204216268421,2490655952,盖世英雄_wx1346
2159,2019-05-26 23:55:29,有没有葡萄不愤怒和VOGUE5,1,204216112121,1657539173,我和面包牛奶与猫咪好天气
2160,2019-05-26 23:53:53,面孔的好听,1,204215915421,1247870347,_づōηly.专属MY
2161,2019-05-26 23:53:23,一个没听过。。。。。,1,204215764421,2421917138,張十七
